status,action,diecast_id,field,old_value,new_value,photo_url,photo_item_id,photo_title,photo_query,photo_family_key
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_h_008-100_audi-rs2-avant_black_clean_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_i_009-100_audi-rs2-avant_white_clean_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_j_010-100_audi-rs2-avant_red_clean_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_k_011-100_audi-rs2-avant_blue_wagon-side-graphic_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_l_012-100_audi-rs2-avant_silver_wagon-side-graphic_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_m_013-100_audi-rs2-avant_black_wagon-side-graphic_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_n_014-100_audi-rs2-avant_white_wagon-side-graphic_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_o_015-100_audi-rs2-avant_red_wagon-side-graphic_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_p_016-100_audi-rs2-avant_blue_track-accent_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_q_017-100_audi-rs2-avant_silver_track-accent_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_r_018-100_audi-rs2-avant_black_track-accent_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_s_019-100_audi-rs2-avant_white_track-accent_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_t_020-100_audi-rs2-avant_red_track-accent_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_u_021-100_audi-rs2-avant_blue_premium-deco_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_v_022-100_audi-rs2-avant_silver_premium-deco_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_w_023-100_audi-rs2-avant_black_premium-deco_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_x_024-100_audi-rs2-avant_white_premium-deco_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_y_025-100_audi-rs2-avant_red_premium-deco_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_z_026-100_audi-rs2-avant_blue_quattro-stripe_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_aa_027-100_audi-rs2-avant_silver_quattro-stripe_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ab_028-100_audi-rs2-avant_black_quattro-stripe_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ac_029-100_audi-rs2-avant_white_quattro-stripe_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ad_030-100_audi-rs2-avant_red_quattro-stripe_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ae_031-100_audi-rs2-avant_blue_clean_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_af_032-100_audi-rs2-avant_silver_clean_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ag_033-100_audi-rs2-avant_black_clean_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ah_034-100_audi-rs2-avant_white_clean_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ai_035-100_audi-rs2-avant_red_clean_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_aj_036-100_audi-rs2-avant_blue_wagon-side-graphic_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ak_037-100_audi-rs2-avant_silver_wagon-side-graphic_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_al_038-100_audi-rs2-avant_black_wagon-side-graphic_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_am_039-100_audi-rs2-avant_white_wagon-side-graphic_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_an_040-100_audi-rs2-avant_red_wagon-side-graphic_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ao_041-100_audi-rs2-avant_blue_track-accent_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ap_042-100_audi-rs2-avant_silver_track-accent_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_aq_043-100_audi-rs2-avant_black_track-accent_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ar_044-100_audi-rs2-avant_white_track-accent_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_as_045-100_audi-rs2-avant_red_track-accent_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_at_046-100_audi-rs2-avant_blue_premium-deco_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_au_047-100_audi-rs2-avant_silver_premium-deco_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_av_048-100_audi-rs2-avant_black_premium-deco_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_aw_049-100_audi-rs2-avant_white_premium-deco_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ax_050-100_audi-rs2-avant_red_premium-deco_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ay_051-100_audi-rs2-avant_blue_quattro-stripe_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m79228733043_1.jpg?width=2560&quality=75&_=1780548043","https://www.mercari.com/us/item/m79228733043/?ref=search_results","Hot Wheels 2024 Audi 90 Quattro Blue  144/250 HW Turbo$4.50","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant blue diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_az_052-100_audi-rs2-avant_silver_quattro-stripe_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m23657644827_1.jpg?width=2560&quality=75&_=1780797582","https://www.mercari.com/us/item/m23657644827/?ref=search_results","Hot Wheels Silver 17 Audi RS 6 Avant$3.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant silver UK diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_ba_053-100_audi-rs2-avant_black_quattro-stripe_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m12948248177_1.jpg?width=2560&quality=75&_=1780200955","https://www.mercari.com/us/item/m12948248177/?ref=search_results","Hot Wheels / 94 Audi Avant RS2 / Black$7.00","2025 Hot Wheels Car Culture Euro Speed Audi RS2 Avant black diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_bb_054-100_audi-rs2-avant_white_quattro-stripe_real-riders_metal_thailand_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m25487680341_1.jpg?width=2560&quality=75&_=1780374560","https://www.mercari.com/us/item/m25487680341/?ref=search_results","2025 Hot Wheels White '94 Audi Avant RS2 29/250 HW: '70s VS. '90s$7.00","Hot Wheels Audi RS2 Avant white diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_car-culture_euro-speed_bc_055-100_audi-rs2-avant_red_quattro-stripe_real-riders_metal_thailand_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m32865420948_1.jpg?width=2560&quality=75&_=1772603619","https://www.mercari.com/us/item/m32865420948/?ref=search_results","2024 HOT WHEELS HW '94 AUDI AVANT RS2 RED 1:64 DIECAST 2 3/4"" STATION WAGON CAR$4.99$7.99","Hot Wheels Audi RS2 Avant red diecast","Hot Wheels::Car Culture::Audi RS2 Avant"
